Year,Member State,Region,Economic Size,Arable land (ha),Economic size N,Total Utilised Agricultural Area (ha)
2013,(IT) Italy,(311) Puglia,(4) 50 000  < 100 000 EUR,16.72,70.4,26.84
2013,(IT) Italy,(311) Puglia,(5) 100 000  < 500 000 EUR,36.17,177.7,56.21
2014,(IT) Italy,(221) Valle d'Aosta,(2) 8 000  < 25 000 EUR,0.74,19.8,6.43
2014,(IT) Italy,(221) Valle d'Aosta,(3) 25 000  < 50 000 EUR,0.13,38.0,25.5
2014,(IT) Italy,(221) Valle d'Aosta,(4) 50 000  < 100 000 EUR,0.05,74.2,56.45
2014,(IT) Italy,(221) Valle d'Aosta,(5) 100 000  < 500 000 EUR,0.01,151.6,193.24
2014,(IT) Italy,(222) Piemonte,(2) 8 000  < 25 000 EUR,5.2,15.6,8.58
2014,(IT) Italy,(222) Piemonte,(3) 25 000  < 50 000 EUR,9.790000000000001,36.2,15.37
2014,(IT) Italy,(222) Piemonte,(4) 50 000  < 100 000 EUR,20.42,72.9,27.7
2014,(IT) Italy,(222) Piemonte,(5) 100 000  < 500 000 EUR,34.87,206.7,58.11
2014,(IT) Italy,(222) Piemonte,(6) >= 500 000 EUR,68.32000000000001,1209.2,94.68
2014,(IT) Italy,(241) Trentino,(2) 8 000  < 25 000 EUR,0.12,17.0,3.11
2014,(IT) Italy,(241) Trentino,(3) 25 000  < 50 000 EUR,0.27,35.8,4.08
2014,(IT) Italy,(241) Trentino,(4) 50 000  < 100 000 EUR,0.97,71.9,9.14
2014,(IT) Italy,(241) Trentino,(5) 100 000  < 500 000 EUR,6.56,142.5,29.85
2014,(IT) Italy,(243) Veneto,(2) 8 000  < 25 000 EUR,6.72,16.4,7.78
2014,(IT) Italy,(243) Veneto,(3) 25 000  < 50 000 EUR,9.85,37.4,12.41
2014,(IT) Italy,(243) Veneto,(4) 50 000  < 100 000 EUR,9.08,70.9,12.64
2014,(IT) Italy,(243) Veneto,(5) 100 000  < 500 000 EUR,25.63,218.0,35.04
2014,(IT) Italy,(243) Veneto,(6) >= 500 000 EUR,65.66,1553.5,78.26
2014,(IT) Italy,(242) Alto Adige,(2) 8 000  < 25 000 EUR,0.05,16.3,6.22
2014,(IT) Italy,(242) Alto Adige,(3) 25 000  < 50 000 EUR,0.51,38.6,7.83
2014,(IT) Italy,(242) Alto Adige,(4) 50 000  < 100 000 EUR,1.89,67.9,13.72
2014,(IT) Italy,(242) Alto Adige,(5) 100 000  < 500 000 EUR,3.52,137.3,15.32
2014,(IT) Italy,(230) Lombardia,(2) 8 000  < 25 000 EUR,8.45,18.1,9.16
2014,(IT) Italy,(230) Lombardia,(3) 25 000  < 50 000 EUR,12.06,36.0,15.14
2014,(IT) Italy,(230) Lombardia,(4) 50 000  < 100 000 EUR,22.43,73.5,24.7
2014,(IT) Italy,(230) Lombardia,(5) 100 000  < 500 000 EUR,40.09,230.9,49.13
2014,(IT) Italy,(230) Lombardia,(6) >= 500 000 EUR,79.75,1792.6,80.47
2014,(IT) Italy,(260) EmiliaRomagna,(2) 8 000  < 25 000 EUR,5.43,12.0,7.0
2014,(IT) Italy,(260) Emilia-Romagna,(3) 25 000  < 50 000 EUR,11.18,35.5,13.27
2014,(IT) Italy,(260) Emilia-Romagna,(4) 50 000  < 100 000 EUR,15.64,75.9,21.28
2014,(IT) Italy,(260) Emilia-Romagna,(5) 100 000  < 500 000 EUR,32.18,200.3,42.93
2014,(IT) Italy,(260) Emilia-Romagna,(6) >= 500 000 EUR,91.73,1605.9,108.55
2014,(IT) Italy,(270) Toscana,(2) 8 000  < 25 000 EUR,8.870000000000001,16.5,12.06
2014,(IT) Italy,(270) Toscana,(3) 25 000  < 50 000 EUR,12.78,36.1,18.05
2014,(IT) Italy,(270) Toscana,(4) 50 000  < 100 000 EUR,16.45,70.7,22.45
2014,(IT) Italy,(270) Toscana,(5) 100 000  < 500 000 EUR,37.1,190.7,53.98
2014,(IT) Italy,(244) FriuliVenezia Giulia,(2) 8 000  < 25 000 EUR,8.43,15.9,9.14
2014,(IT) Italy,(244) Friuli-Venezia Giulia,(3) 25 000  < 50 000 EUR,13.62,36.8,16.77
2014,(IT) Italy,(244) Friuli-Venezia Giulia,(4) 50 000  < 100 000 EUR,18.76,71.9,22.45
2014,(IT) Italy,(244) Friuli-Venezia Giulia,(5) 100 000  < 500 000 EUR,36.18,201.5,43.03
2014,(IT) Italy,(244) Friuli-Venezia Giulia,(6) >= 500 000 EUR,46.33,1475.9,87.43
2014,(IT) Italy,(250) Liguria,(2) 8 000  < 25 000 EUR,2.05,15.2,5.57
2014,(IT) Italy,(250) Liguria,(3) 25 000  < 50 000 EUR,2.93,36.2,6.7
2014,(IT) Italy,(250) Liguria,(4) 50 000  < 100 000 EUR,0.99,70.3,5.16
2014,(IT) Italy,(250) Liguria,(5) 100 000  < 500 000 EUR,1.83,161.6,12.45
2014,(IT) Italy,(282) Umbria,(2) 8 000  < 25 000 EUR,8.3,15.0,11.31
2014,(IT) Italy,(282) Umbria,(3) 25 000  < 50 000 EUR,16.98,35.0,24.56
2014,(IT) Italy,(282) Umbria,(4) 50 000  < 100 000 EUR,30.62,70.8,37.3
2014,(IT) Italy,(282) Umbria,(5) 100 000  < 500 000 EUR,56.3,212.0,73.27
2014,(IT) Italy,(282) Umbria,(6) >= 500 000 EUR,80.03,1112.9,107.17
2014,(IT) Italy,(291) Lazio,(2) 8 000  < 25 000 EUR,3.13,16.7,7.7
2014,(IT) Italy,(291) Lazio,(3) 25 000  < 50 000 EUR,8.21,36.8,14.1
2014,(IT) Italy,(291) Lazio,(4) 50 000  < 100 000 EUR,11.47,71.4,19.88
2014,(IT) Italy,(291) Lazio,(5) 100 000  < 500 000 EUR,31.96,211.7,47.54
2014,(IT) Italy,(291) Lazio,(6) >= 500 000 EUR,59.15,953.5,70.10000000000001
2014,(IT) Italy,(281) Marche,(2) 8 000  < 25 000 EUR,11.44,16.3,12.65
2014,(IT) Italy,(281) Marche,(3) 25 000  < 50 000 EUR,20.96,35.3,22.08
2014,(IT) Italy,(281) Marche,(4) 50 000  < 100 000 EUR,31.07,71.60000000000001,33.93
2014,(IT) Italy,(281) Marche,(5) 100 000  < 500 000 EUR,50.41,177.3,60.84
2014,(IT) Italy,(281) Marche,(6) >= 500 000 EUR,87.32000000000001,913.5,159.69
2014,(IT) Italy,(302) Campania,(2) 8 000  < 25 000 EUR,3.74,16.1,6.15
2014,(IT) Italy,(302) Campania,(3) 25 000  < 50 000 EUR,6.28,35.5,11.71
2014,(IT) Italy,(302) Campania,(4) 50 000  < 100 000 EUR,6.65,70.7,17.87
2014,(IT) Italy,(302) Campania,(5) 100 000  < 500 000 EUR,15.4,209.9,27.63
2014,(IT) Italy,(302) Campania,(6) >= 500 000 EUR,31.07,914.3000000000002,40.33
2014,(IT) Italy,(303) Calabria,(2) 8 000  < 25 000 EUR,2.63,15.6,7.05
2014,(IT) Italy,(303) Calabria,(3) 25 000  < 50 000 EUR,6.41,35.9,12.97
2014,(IT) Italy,(303) Calabria,(4) 50 000  < 100 000 EUR,8.11,64.10000000000001,19.28
2014,(IT) Italy,(303) Calabria,(5) 100 000  < 500 000 EUR,13.65,178.2,48.61
2014,(IT) Italy,(301) Molise,(2) 8 000  < 25 000 EUR,12.97,15.9,14.72
2014,(IT) Italy,(301) Molise,(3) 25 000  < 50 000 EUR,19.93,35.3,22.73
2014,(IT) Italy,(301) Molise,(4) 50 000  < 100 000 EUR,31.26,75.9,38.74
2014,(IT) Italy,(301) Molise,(5) 100 000  < 500 000 EUR,38.42,181.1,47.59
2014,(IT) Italy,(301) Molise,(6) >= 500 000 EUR,22.09,1028.4,27.29
2014,(IT) Italy,(292) Abruzzo,(2) 8 000  < 25 000 EUR,4.93,16.3,7.58
2014,(IT) Italy,(292) Abruzzo,(3) 25 000  < 50 000 EUR,5.01,36.2,10.45
2014,(IT) Italy,(292) Abruzzo,(4) 50 000  < 100 000 EUR,10.5,70.9,19.34
2014,(IT) Italy,(292) Abruzzo,(5) 100 000  < 500 000 EUR,28.94,219.0,46.22
2014,(IT) Italy,(320) Sicilia,(2) 8 000  < 25 000 EUR,4.11,16.0,8.38
2014,(IT) Italy,(320) Sicilia,(3) 25 000  < 50 000 EUR,7.76,36.0,15.93
2014,(IT) Italy,(320) Sicilia,(4) 50 000  < 100 000 EUR,13.97,70.10000000000001,31.86
2014,(IT) Italy,(320) Sicilia,(5) 100 000  < 500 000 EUR,24.4,192.7,60.23
2014,(IT) Italy,(320) Sicilia,(6) >= 500 000 EUR,56.86,1768.8,109.04
2014,(IT) Italy,(312) Basilicata,(2) 8 000  < 25 000 EUR,13.63,17.3,17.14
2014,(IT) Italy,(312) Basilicata,(3) 25 000  < 50 000 EUR,23.46,35.0,33.23
2014,(IT) Italy,(312) Basilicata,(4) 50 000  < 100 000 EUR,32.07,67.60000000000001,49.33
2014,(IT) Italy,(312) Basilicata,(5) 100 000  < 500 000 EUR,47.59,178.3,90.76
2014,(IT) Italy,(330) Sardegna,(2) 8 000  < 25 000 EUR,8.18,16.7,16.35
2014,(IT) Italy,(330) Sardegna,(3) 25 000  < 50 000 EUR,11.61,37.3,31.11
2014,(IT) Italy,(330) Sardegna,(4) 50 000  < 100 000 EUR,12.93,75.0,59.38
2014,(IT) Italy,(330) Sardegna,(5) 100 000  < 500 000 EUR,35.87,161.6,95.54
2014,(IT) Italy,(311) Puglia,(2) 8 000  < 25 000 EUR,5.350000000000001,17.7,9.36
2014,(IT) Italy,(311) Puglia,(3) 25 000  < 50 000 EUR,10.37,36.3,17.68
2014,(IT) Italy,(311) Puglia,(4) 50 000  < 100 000 EUR,17.63,72.10000000000001,29.4
2014,(IT) Italy,(311) Puglia,(5) 100 000  < 500 000 EUR,42.45,184.8,67.14
2014,(IT) Italy,(311) Puglia,(6) >= 500 000 EUR,71.9,769.7,106.18
2015,(IT) Italy,(221) Valle d'Aosta,(3) 25 000  < 50 000 EUR,0.0,37.3,17.4
2015,(IT) Italy,(221) Valle d'Aosta,(4) 50 000  < 100 000 EUR,0.01,72.10000000000001,69.69
2015,(IT) Italy,(221) Valle d'Aosta,(5) 100 000  < 500 000 EUR,0.01,156.2,209.32
2015,(IT) Italy,(222) Piemonte,(2) 8 000  < 25 000 EUR,3.67,16.9,6.27
2015,(IT) Italy,(222) Piemonte,(3) 25 000  < 50 000 EUR,8.23,37.0,14.09
2015,(IT) Italy,(222) Piemonte,(4) 50 000  < 100 000 EUR,18.91,73.10000000000001,27.39
2015,(IT) Italy,(222) Piemonte,(5) 100 000  < 500 000 EUR,38.4,202.6,56.23
2015,(IT) Italy,(222) Piemonte,(6) >= 500 000 EUR,84.3,1442.6,95.35000000000001
2015,(IT) Italy,(241) Trentino,(2) 8 000  < 25 000 EUR,0.22,16.2,2.2
2015,(IT) Italy,(241) Trentino,(3) 25 000  < 50 000 EUR,0.52,36.2,4.95
2015,(IT) Italy,(241) Trentino,(4) 50 000  < 100 000 EUR,1.32,73.10000000000001,10.23
2015,(IT) Italy,(241) Trentino,(5) 100 000  < 500 000 EUR,5.81,148.1,45.33
2015,(IT) Italy,(243) Veneto,(2) 8 000  < 25 000 EUR,6.54,17.4,7.94
2015,(IT) Italy,(243) Veneto,(3) 25 000  < 50 000 EUR,7.72,36.1,9.46
2015,(IT) Italy,(243) Veneto,(4) 50 000  < 100 000 EUR,9.6,70.2,13.39
2015,(IT) Italy,(243) Veneto,(5) 100 000  < 500 000 EUR,21.81,217.7,30.39
2015,(IT) Italy,(243) Veneto,(6) >= 500 000 EUR,75.26,1949.9,91.25
2015,(IT) Italy,(242) Alto Adige,(2) 8 000  < 25 000 EUR,0.14,18.9,6.21
2015,(IT) Italy,(242) Alto Adige,(3) 25 000  < 50 000 EUR,0.22,37.4,9.13
2015,(IT) Italy,(242) Alto Adige,(4) 50 000  < 100 000 EUR,0.96,68.2,16.09
2015,(IT) Italy,(242) Alto Adige,(5) 100 000  < 500 000 EUR,2.26,136.2,18.97
2015,(IT) Italy,(230) Lombardia,(2) 8 000  < 25 000 EUR,6.84,18.4,7.79
2015,(IT) Italy,(230) Lombardia,(3) 25 000  < 50 000 EUR,11.01,37.0,12.98
2015,(IT) Italy,(230) Lombardia,(4) 50 000  < 100 000 EUR,24.11,74.8,26.39
2015,(IT) Italy,(230) Lombardia,(5) 100 000  < 500 000 EUR,38.77,219.7,46.32
2015,(IT) Italy,(230) Lombardia,(6) >= 500 000 EUR,78.84,1882.2,90.39
2015,(IT) Italy,(260) EmiliaRomagna,(2) 8 000  < 25 000 EUR,5.84,15.4,7.54
2015,(IT) Italy,(260) Emilia-Romagna,(3) 25 000  < 50 000 EUR,8.67,35.5,10.72
2015,(IT) Italy,(260) Emilia-Romagna,(4) 50 000  < 100 000 EUR,14.67,75.9,20.56
2015,(IT) Italy,(260) Emilia-Romagna,(5) 100 000  < 500 000 EUR,33.64,228.7,46.95
2015,(IT) Italy,(260) Emilia-Romagna,(6) >= 500 000 EUR,105.73,1351.6,119.11
2015,(IT) Italy,(270) Toscana,(2) 8 000  < 25 000 EUR,7.39,17.5,10.73
2015,(IT) Italy,(270) Toscana,(3) 25 000  < 50 000 EUR,11.68,37.3,16.26
2015,(IT) Italy,(270) Toscana,(4) 50 000  < 100 000 EUR,18.08,71.0,24.77
2015,(IT) Italy,(270) Toscana,(5) 100 000  < 500 000 EUR,43.12,191.8,57.98
2015,(IT) Italy,(270) Toscana,(6) >= 500 000 EUR,88.13,1084.0,143.79
2015,(IT) Italy,(244) FriuliVenezia Giulia,(2) 8 000  < 25 000 EUR,7.67,17.3,8.46
2015,(IT) Italy,(244) Friuli-Venezia Giulia,(3) 25 000  < 50 000 EUR,11.37,36.6,13.54
2015,(IT) Italy,(244) Friuli-Venezia Giulia,(4) 50 000  < 100 000 EUR,16.78,71.3,22.15
2015,(IT) Italy,(244) Friuli-Venezia Giulia,(5) 100 000  < 500 000 EUR,29.85,199.2,38.08
2015,(IT) Italy,(244) Friuli-Venezia Giulia,(6) >= 500 000 EUR,41.83,1613.1,71.93
2015,(IT) Italy,(250) Liguria,(2) 8 000  < 25 000 EUR,0.72,15.8,5.06
2015,(IT) Italy,(250) Liguria,(3) 25 000  < 50 000 EUR,2.02,35.9,6.53
2015,(IT) Italy,(250) Liguria,(4) 50 000  < 100 000 EUR,1.39,71.7,11.88
2015,(IT) Italy,(250) Liguria,(5) 100 000  < 500 000 EUR,2.24,187.4,11.06
2015,(IT) Italy,(282) Umbria,(2) 8 000  < 25 000 EUR,7.8,16.6,10.23
2015,(IT) Italy,(282) Umbria,(3) 25 000  < 50 000 EUR,15.14,36.7,22.67
2015,(IT) Italy,(282) Umbria,(4) 50 000  < 100 000 EUR,32.17,71.8,39.06
2015,(IT) Italy,(282) Umbria,(5) 100 000  < 500 000 EUR,54.16,211.9,65.01
2015,(IT) Italy,(282) Umbria,(6) >= 500 000 EUR,99.7,1001.4,111.69
2015,(IT) Italy,(291) Lazio,(2) 8 000  < 25 000 EUR,4.89,16.5,8.38
2015,(IT) Italy,(291) Lazio,(3) 25 000  < 50 000 EUR,9.06,36.7,15.31
2015,(IT) Italy,(291) Lazio,(4) 50 000  < 100 000 EUR,12.91,73.0,22.14
2015,(IT) Italy,(291) Lazio,(5) 100 000  < 500 000 EUR,31.33,221.1,41.56
2015,(IT) Italy,(291) Lazio,(6) >= 500 000 EUR,100.27,995.3000000000002,123.29
2015,(IT) Italy,(281) Marche,(2) 8 000  < 25 000 EUR,8.89,17.9,9.96
2015,(IT) Italy,(281) Marche,(3) 25 000  < 50 000 EUR,15.66,36.5,17.03
2015,(IT) Italy,(281) Marche,(4) 50 000  < 100 000 EUR,25.52,68.3,28.01
2015,(IT) Italy,(281) Marche,(5) 100 000  < 500 000 EUR,53.79,196.9,58.58
2015,(IT) Italy,(281) Marche,(6) >= 500 000 EUR,211.26,1168.6,221.06
2015,(IT) Italy,(302) Campania,(2) 8 000  < 25 000 EUR,3.68,16.0,6.32
2015,(IT) Italy,(302) Campania,(3) 25 000  < 50 000 EUR,7.29,36.3,12.7
2015,(IT) Italy,(302) Campania,(4) 50 000  < 100 000 EUR,10.42,72.10000000000001,20.13
2015,(IT) Italy,(302) Campania,(5) 100 000  < 500 000 EUR,15.7,215.6,29.91
2015,(IT) Italy,(302) Campania,(6) >= 500 000 EUR,42.62,889.1,50.14
2015,(IT) Italy,(303) Calabria,(2) 8 000  < 25 000 EUR,1.48,18.4,4.95
2015,(IT) Italy,(303) Calabria,(3) 25 000  < 50 000 EUR,1.91,36.4,9.370000000000001
2015,(IT) Italy,(303) Calabria,(4) 50 000  < 100 000 EUR,2.67,69.60000000000001,12.89
2015,(IT) Italy,(303) Calabria,(5) 100 000  < 500 000 EUR,6.88,158.8,56.33
2015,(IT) Italy,(301) Molise,(2) 8 000  < 25 000 EUR,12.91,16.3,14.35
2015,(IT) Italy,(301) Molise,(3) 25 000  < 50 000 EUR,19.73,34.8,22.21
2015,(IT) Italy,(301) Molise,(4) 50 000  < 100 000 EUR,21.78,76.0,30.71
2015,(IT) Italy,(301) Molise,(5) 100 000  < 500 000 EUR,32.04,222.4,45.88
2015,(IT) Italy,(301) Molise,(6) >= 500 000 EUR,17.61,2572.8,19.11
2015,(IT) Italy,(292) Abruzzo,(2) 8 000  < 25 000 EUR,4.54,17.8,6.78
2015,(IT) Italy,(292) Abruzzo,(3) 25 000  < 50 000 EUR,6.19,36.5,10.48
2015,(IT) Italy,(292) Abruzzo,(4) 50 000  < 100 000 EUR,11.68,71.2,21.81
2015,(IT) Italy,(292) Abruzzo,(5) 100 000  < 500 000 EUR,29.67,212.0,50.51
2015,(IT) Italy,(292) Abruzzo,(6) >= 500 000 EUR,49.31,967.4000000000001,55.77
2015,(IT) Italy,(320) Sicilia,(2) 8 000  < 25 000 EUR,4.33,16.0,8.5
2015,(IT) Italy,(320) Sicilia,(3) 25 000  < 50 000 EUR,8.3,36.1,15.44
2015,(IT) Italy,(320) Sicilia,(4) 50 000  < 100 000 EUR,14.22,71.8,31.96
2015,(IT) Italy,(320) Sicilia,(5) 100 000  < 500 000 EUR,23.94,184.3,52.6
2015,(IT) Italy,(320) Sicilia,(6) >= 500 000 EUR,26.28,830.9000000000001,61.59
2015,(IT) Italy,(312) Basilicata,(2) 8 000  < 25 000 EUR,12.96,16.6,15.41
2015,(IT) Italy,(312) Basilicata,(3) 25 000  < 50 000 EUR,22.57,35.7,30.78
2015,(IT) Italy,(312) Basilicata,(4) 50 000  < 100 000 EUR,32.82,68.10000000000001,48.55
2015,(IT) Italy,(312) Basilicata,(5) 100 000  < 500 000 EUR,43.23,195.4,77.68
2015,(IT) Italy,(330) Sardegna,(2) 8 000  < 25 000 EUR,8.05,17.4,14.5
2015,(IT) Italy,(330) Sardegna,(3) 25 000  < 50 000 EUR,9.64,37.3,28.0
2015,(IT) Italy,(330) Sardegna,(4) 50 000  < 100 000 EUR,16.41,75.2,47.72
2015,(IT) Italy,(330) Sardegna,(5) 100 000  < 500 000 EUR,31.03,167.2,88.11
2015,(IT) Italy,(311) Puglia,(2) 8 000  < 25 000 EUR,5.43,18.1,9.700000000000001
2015,(IT) Italy,(311) Puglia,(3) 25 000  < 50 000 EUR,11.56,35.8,17.58
2015,(IT) Italy,(311) Puglia,(4) 50 000  < 100 000 EUR,13.97,74.7,24.27
2015,(IT) Italy,(311) Puglia,(5) 100 000  < 500 000 EUR,34.82,186.7,50.43
2016,(IT) Italy,(221) Valle d'Aosta,(2) 8 000  < 25 000 EUR,0.18,17.2,7.83
2016,(IT) Italy,(221) Valle d'Aosta,(3) 25 000  < 50 000 EUR,0.08,36.5,16.81
2016,(IT) Italy,(221) Valle d'Aosta,(4) 50 000  < 100 000 EUR,0.02,72.3,94.28
2016,(IT) Italy,(221) Valle d'Aosta,(5) 100 000  < 500 000 EUR,0.02,166.7,204.94
2016,(IT) Italy,(222) Piemonte,(2) 8 000  < 25 000 EUR,3.78,17.4,7.23
2016,(IT) Italy,(222) Piemonte,(3) 25 000  < 50 000 EUR,8.290000000000001,36.1,12.64
2016,(IT) Italy,(222) Piemonte,(4) 50 000  < 100 000 EUR,19.68,72.60000000000001,27.01
2016,(IT) Italy,(222) Piemonte,(5) 100 000  < 500 000 EUR,34.96,189.9,54.01
2016,(IT) Italy,(222) Piemonte,(6) >= 500 000 EUR,125.4,1491.2,135.95
2016,(IT) Italy,(241) Trentino,(2) 8 000  < 25 000 EUR,0.29,17.2,2.28
2016,(IT) Italy,(241) Trentino,(3) 25 000  < 50 000 EUR,0.27,36.2,4.7
2016,(IT) Italy,(241) Trentino,(4) 50 000  < 100 000 EUR,1.47,74.9,12.0
2016,(IT) Italy,(241) Trentino,(5) 100 000  < 500 000 EUR,3.48,155.3,42.97
2016,(IT) Italy,(243) Veneto,(2) 8 000  < 25 000 EUR,6.93,17.2,7.49
2016,(IT) Italy,(243) Veneto,(3) 25 000  < 50 000 EUR,8.03,37.3,9.94
2016,(IT) Italy,(243) Veneto,(4) 50 000  < 100 000 EUR,9.0,72.2,12.67
2016,(IT) Italy,(243) Veneto,(5) 100 000  < 500 000 EUR,20.35,227.7,27.96
2016,(IT) Italy,(243) Veneto,(6) >= 500 000 EUR,87.39,1818.2,100.63
2016,(IT) Italy,(242) Alto Adige,(2) 8 000  < 25 000 EUR,0.13,18.8,7.59
2016,(IT) Italy,(242) Alto Adige,(3) 25 000  < 50 000 EUR,0.58,37.1,9.58
2016,(IT) Italy,(242) Alto Adige,(4) 50 000  < 100 000 EUR,0.85,69.0,13.88
2016,(IT) Italy,(242) Alto Adige,(5) 100 000  < 500 000 EUR,2.18,149.6,23.37
2016,(IT) Italy,(230) Lombardia,(2) 8 000  < 25 000 EUR,5.81,17.0,7.07
2016,(IT) Italy,(230) Lombardia,(3) 25 000  < 50 000 EUR,11.8,37.2,13.87
2016,(IT) Italy,(230) Lombardia,(4) 50 000  < 100 000 EUR,22.59,72.10000000000001,25.36
2016,(IT) Italy,(230) Lombardia,(5) 100 000  < 500 000 EUR,36.91,238.4,45.54
2016,(IT) Italy,(230) Lombardia,(6) >= 500 000 EUR,80.79,2160.0,87.95
2016,(IT) Italy,(260) EmiliaRomagna,(2) 8 000  < 25 000 EUR,7.29,16.9,8.5
2016,(IT) Italy,(260) Emilia-Romagna,(3) 25 000  < 50 000 EUR,10.1,37.1,13.33
2016,(IT) Italy,(260) Emilia-Romagna,(4) 50 000  < 100 000 EUR,16.31,74.4,20.95
2016,(IT) Italy,(260) Emilia-Romagna,(5) 100 000  < 500 000 EUR,35.86,222.8,45.83
2016,(IT) Italy,(260) Emilia-Romagna,(6) >= 500 000 EUR,188.01,1435.1,197.41
2016,(IT) Italy,(270) Toscana,(2) 8 000  < 25 000 EUR,5.95,17.0,9.26
2016,(IT) Italy,(270) Toscana,(3) 25 000  < 50 000 EUR,12.53,36.8,17.8
2016,(IT) Italy,(270) Toscana,(4) 50 000  < 100 000 EUR,17.49,73.8,24.77
2016,(IT) Italy,(270) Toscana,(5) 100 000  < 500 000 EUR,42.12,199.3,57.94
2016,(IT) Italy,(270) Toscana,(6) >= 500 000 EUR,49.66,899.0,106.63
2016,(IT) Italy,(244) FriuliVenezia Giulia,(2) 8 000  < 25 000 EUR,7.72,16.6,8.75
2016,(IT) Italy,(244) Friuli-Venezia Giulia,(3) 25 000  < 50 000 EUR,10.92,37.1,14.24
2016,(IT) Italy,(244) Friuli-Venezia Giulia,(4) 50 000  < 100 000 EUR,16.03,71.3,20.21
2016,(IT) Italy,(244) Friuli-Venezia Giulia,(5) 100 000  < 500 000 EUR,32.83,213.0,42.68
2016,(IT) Italy,(244) Friuli-Venezia Giulia,(6) >= 500 000 EUR,39.14,1547.7,75.71000000000001
2016,(IT) Italy,(250) Liguria,(2) 8 000  < 25 000 EUR,0.7000000000000002,16.5,4.4
2016,(IT) Italy,(250) Liguria,(3) 25 000  < 50 000 EUR,1.51,37.1,6.41
2016,(IT) Italy,(250) Liguria,(4) 50 000  < 100 000 EUR,1.63,71.9,15.68
2016,(IT) Italy,(250) Liguria,(5) 100 000  < 500 000 EUR,2.42,175.9,10.84
2016,(IT) Italy,(282) Umbria,(2) 8 000  < 25 000 EUR,7.53,16.2,10.27
2016,(IT) Italy,(282) Umbria,(3) 25 000  < 50 000 EUR,13.46,37.0,17.72
2016,(IT) Italy,(282) Umbria,(4) 50 000  < 100 000 EUR,33.61,72.0,40.9
2016,(IT) Italy,(282) Umbria,(5) 100 000  < 500 000 EUR,52.87,207.5,65.12
2016,(IT) Italy,(282) Umbria,(6) >= 500 000 EUR,73.14,1032.0,89.91
2016,(IT) Italy,(291) Lazio,(2) 8 000  < 25 000 EUR,5.5,16.8,9.24
2016,(IT) Italy,(291) Lazio,(3) 25 000  < 50 000 EUR,9.75,36.3,15.65
2016,(IT) Italy,(291) Lazio,(4) 50 000  < 100 000 EUR,10.67,73.3,20.3
2016,(IT) Italy,(291) Lazio,(5) 100 000  < 500 000 EUR,33.89,220.2,44.93
2016,(IT) Italy,(291) Lazio,(6) >= 500 000 EUR,113.7,1121.0,119.06
2016,(IT) Italy,(281) Marche,(2) 8 000  < 25 000 EUR,9.52,18.4,10.61
2016,(IT) Italy,(281) Marche,(3) 25 000  < 50 000 EUR,15.85,35.5,17.44
2016,(IT) Italy,(281) Marche,(4) 50 000  < 100 000 EUR,28.55,72.2,30.89
2016,(IT) Italy,(281) Marche,(5) 100 000  < 500 000 EUR,64.28,201.4,68.62
2016,(IT) Italy,(302) Campania,(2) 8 000  < 25 000 EUR,4.17,16.0,7.07
2016,(IT) Italy,(302) Campania,(3) 25 000  < 50 000 EUR,7.23,35.9,12.94
2016,(IT) Italy,(302) Campania,(4) 50 000  < 100 000 EUR,10.47,72.2,22.21
2016,(IT) Italy,(302) Campania,(5) 100 000  < 500 000 EUR,15.47,241.7,34.4
2016,(IT) Italy,(302) Campania,(6) >= 500 000 EUR,40.25,1370.0,46.91
2016,(IT) Italy,(303) Calabria,(2) 8 000  < 25 000 EUR,2.39,18.2,5.8
2016,(IT) Italy,(303) Calabria,(3) 25 000  < 50 000 EUR,3.32,36.0,10.53
2016,(IT) Italy,(303) Calabria,(4) 50 000  < 100 000 EUR,6.95,68.9,16.09
2016,(IT) Italy,(303) Calabria,(5) 100 000  < 500 000 EUR,6.45,166.5,40.99
2016,(IT) Italy,(301) Molise,(2) 8 000  < 25 000 EUR,11.74,16.3,13.44
2016,(IT) Italy,(301) Molise,(3) 25 000  < 50 000 EUR,19.6,35.3,22.73
2016,(IT) Italy,(301) Molise,(4) 50 000  < 100 000 EUR,27.67,75.5,37.18
2016,(IT) Italy,(301) Molise,(5) 100 000  < 500 000 EUR,33.07,236.9,43.49
2016,(IT) Italy,(301) Molise,(6) >= 500 000 EUR,20.33,1224.6,21.85
2016,(IT) Italy,(292) Abruzzo,(2) 8 000  < 25 000 EUR,4.52,17.4,7.01
2016,(IT) Italy,(292) Abruzzo,(3) 25 000  < 50 000 EUR,6.42,35.9,10.44
2016,(IT) Italy,(292) Abruzzo,(4) 50 000  < 100 000 EUR,11.77,72.4,20.36
2016,(IT) Italy,(292) Abruzzo,(5) 100 000  < 500 000 EUR,24.39,194.0,50.6
2016,(IT) Italy,(292) Abruzzo,(6) >= 500 000 EUR,68.55,967.0,83.62
2016,(IT) Italy,(320) Sicilia,(2) 8 000  < 25 000 EUR,4.22,16.4,8.42
2016,(IT) Italy,(320) Sicilia,(3) 25 000  < 50 000 EUR,8.47,36.0,15.76
2016,(IT) Italy,(320) Sicilia,(4) 50 000  < 100 000 EUR,12.62,72.4,29.1
2016,(IT) Italy,(320) Sicilia,(5) 100 000  < 500 000 EUR,24.73,200.3,53.73
2016,(IT) Italy,(320) Sicilia,(6) >= 500 000 EUR,18.92,1712.1,55.12
